Product Name,Price,Original Price,Discount,Rating,Reviews,Product URL,Image URL
"Apple iPhone 8 Plus (Space Grey, 64 GB)","₹49,900","₹74,624","33% off","4.6","3,401 Ratings","https://www.flipkart.com/apple-iphone-8-plus-space-grey-64-gb/p/itmexrgvehtzhh9v?pid=MOBEXRGVQKBREZP8&lid=LSTMOBEXRGVQKBREZP8PI8YSV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_116&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=1c60518b-2b16-443c-b5cb-650c402af52e.MOBEXRGVQKBREZP8.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/j7ksia80/mobile/t/4/f/apple-iphone-8-plus-mq8g2hn-a-original-imaexsfhxepbngdq.jpeg?q=70"
"OPPO F33 5G (Pearl White, 256 GB)","₹37,998","₹55,999","32% off","4.4","40 Ratings","https://www.flipkart.com/oppo-f33-5g-pearl-white-256-gb/p/itm8c5d4a65602fd?pid=MOBHM48FD8UMWFHH&lid=LSTMOBHM48FD8UMWFHHVP9UHT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_69&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=32049e82-0916-4dda-b943-9dda091389d9.MOBHM48FD8UMWFHH.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/p/q/-original-imahmjjrrhb9gfz5.jpeg?q=70"
"OPPO F33 Pro 5G (Passion Red, 128 GB)","₹37,995","₹55,999","32% off","4.3","80 Ratings","https://www.flipkart.com/oppo-f33-pro-5g-passion-red-128-gb/p/itme0e9af182d309?pid=MOBHM48FVEZEJBTP&lid=LSTMOBHM48FVEZEJBTPTSUVMK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_74&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=a6cf0ecf-171d-4c3e-9a8b-d79c956faa7f.MOBHM48FVEZEJBTP.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/b/j/-original-imahmgg8qztnsaqk.jpeg?q=70"
"OPPO F33 5G (Forest Green, 256 GB)","₹37,998","₹55,999","32% off","4.4","40 Ratings","https://www.flipkart.com/oppo-f33-5g-forest-green-256-gb/p/itm8c5d4a65602fd?pid=MOBHM48FHHMNQPZG&lid=LSTMOBHM48FHHMNQPZGST2R1B&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_84&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=a6cf0ecf-171d-4c3e-9a8b-d79c956faa7f.MOBHM48FHHMNQPZG.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/3/t/t/-original-imahmjjrhqmfmyqq.jpeg?q=70"
"OPPO F33 Pro 5G (Misty Forest, 128 GB)","₹37,999","₹55,999","32% off","4.3","80 Ratings","https://www.flipkart.com/oppo-f33-pro-5g-misty-forest-128-gb/p/itme0e9af182d309?pid=MOBHM48FD53MHE92&lid=LSTMOBHM48FD53MHE92JP0ZBD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_87&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=a6cf0ecf-171d-4c3e-9a8b-d79c956faa7f.MOBHM48FD53MHE92.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/c/n/-original-imahmgg8thfgkshh.jpeg?q=70"
"OPPO F33 Pro 5G (Starry Blue, 128 GB)","₹37,998","₹55,999","32% off","4.3","80 Ratings","https://www.flipkart.com/oppo-f33-pro-5g-starry-blue-128-gb/p/itme0e9af182d309?pid=MOBHM48FZGDYY9D7&lid=LSTMOBHM48FZGDYY9D7U93T9L&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_97&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=1c60518b-2b16-443c-b5cb-650c402af52e.MOBHM48FZGDYY9D7.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/v/q/-original-imahmgg8yybhxyjz.jpeg?q=70"
"OPPO Find X9 Ultra (Canyon Orange, 512 GB)","₹1,69,999","₹2,49,999","32% off","5","5 Ratings","https://www.flipkart.com/oppo-find-x9-ultra-canyon-orange-512-gb/p/itma944cf479f633?pid=MOBHN7ZWZJWGGTY9&lid=LSTMOBHN7ZWZJWGGTY9MZMCZM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_98&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=1c60518b-2b16-443c-b5cb-650c402af52e.MOBHN7ZWZJWGGTY9.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/r/9/-original-imahnhzt2zbnzjxj.jpeg?q=70"
"OPPO Find X9 Ultra (Tundra Umber, 512 GB)","₹1,69,999","₹2,49,999","32% off","5","5 Ratings","https://www.flipkart.com/oppo-find-x9-ultra-tundra-umber-512-gb/p/itma944cf479f633?pid=MOBHN7ZWPSTMNWUR&lid=LSTMOBHN7ZWPSTMNWUR28VZAZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_108&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=1c60518b-2b16-443c-b5cb-650c402af52e.MOBHN7ZWPSTMNWUR.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/u/3/-original-imahnhztf36wwkgs.jpeg?q=70"
"POCO X8 Pro (Black, 256 GB)","₹34,999","₹50,999","31% off","4.4","2,078 Ratings","https://www.flipkart.com/poco-x8-pro-black-256-gb/p/itmfbd9f2b2c7db9?pid=MOBHMGG5WYZAECZY&lid=LSTMOBHMGG5WYZAECZYYOYMMT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_33&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=f349873d-de9e-434d-94a0-2238bcd842a1.MOBHMGG5WYZAECZY.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/f/r/-original-imahmqgaggagex35.jpeg?q=70"
"POCO X8 Pro (Green, 256 GB)","₹34,999","₹50,999","31% off","4.4","2,078 Ratings","https://www.flipkart.com/poco-x8-pro-green-256-gb/p/itme72bf861a71d4?pid=MOBHMGG5ME9NGD5C&lid=LSTMOBHMGG5ME9NGD5CMLGYZL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_44&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=f349873d-de9e-434d-94a0-2238bcd842a1.MOBHMGG5ME9NGD5C.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/x/d/-original-imahmqgaxwkyudgk.jpeg?q=70"
"POCO X8 Pro (White, 256 GB)","₹34,999","₹50,999","31% off","4.4","2,078 Ratings","https://www.flipkart.com/poco-x8-pro-white-256-gb/p/itmaa692ca8a3b36?pid=MOBHMGG5QFZXHVAH&lid=LSTMOBHMGG5QFZXHVAH0PJMVC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_48&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=f349873d-de9e-434d-94a0-2238bcd842a1.MOBHMGG5QFZXHVAH.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/z/e/-original-imahmqga2gftjkdu.jpeg?q=70"
"OPPO F33 Pro 5G (Starry Blue, 256 GB)","₹40,499","₹58,999","31% off","4.3","80 Ratings","https://www.flipkart.com/oppo-f33-pro-5g-starry-blue-256-gb/p/itme0e9af182d309?pid=MOBHM48FAF6WCCDN&lid=LSTMOBHM48FAF6WCCDNTJWRWG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_93&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=a6cf0ecf-171d-4c3e-9a8b-d79c956faa7f.MOBHM48FAF6WCCDN.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/v/q/-original-imahmgg8yybhxyjz.jpeg?q=70"
"Infinix Zero Flip 5G (Rock Black, 512 GB)","₹54,999","₹79,999","31% off","4.2","320 Ratings","https://www.flipkart.com/infinix-zero-flip-5g-rock-black-512-gb/p/itmb0bc78f50baa0?pid=MOBH5F3GZV6WYYAK&lid=LSTMOBH5F3GZV6WYYAKHDELV1&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_96&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=a6cf0ecf-171d-4c3e-9a8b-d79c956faa7f.MOBH5F3GZV6WYYAK.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/h/z/zero-flip-5g-x6962-infinix-original-imah5ztehzcs3hnh.jpeg?q=70"
"OPPO Reno 12 Pro 5G (Sunset Gold, 256 GB)","₹36,929","₹53,999","31% off","4.4","5,336 Ratings","https://www.flipkart.com/oppo-reno-12-pro-5g-sunset-gold-256-gb/p/itmed01efe011f83?pid=MOBH2AHZWGRHRJYD&lid=LSTMOBH2AHZWGRHRJYDB2ZFC1&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_105&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=1c60518b-2b16-443c-b5cb-650c402af52e.MOBH2AHZWGRHRJYD.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/v/p/-original-imah3cmbhgfymupr.jpeg?q=70"
"Apple iPhone 6 Plus (Silver, 64 GB)","₹48,999","₹71,500","31% off","4.5","1,661 Ratings","https://www.flipkart.com/apple-iphone-6-plus-silver-64-gb/p/itmefjg7zpzfgb3c?pid=MOBEYHZ28ZYTRJYM&lid=LSTMOBEYHZ28ZYTRJYM7U1VJ8&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_106&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=1c60518b-2b16-443c-b5cb-650c402af52e.MOBEYHZ28ZYTRJYM.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/mobile/m/q/k/apple-iphone-6-plus-original-imaeymdqartzwz76.jpeg?q=70"
"POCO C85 5G (Mystic Purple, 128 GB)","₹14,499","₹20,999","30% off","3.8","1,576 Ratings","https://www.flipkart.com/poco-c85-5g-mystic-purple-128-gb/p/itm74e2143a5de24?pid=MOBHMGG5UZHEVJBK&lid=LSTMOBHMGG5UZHEVJBK4YXSTE&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_8&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=organic&iid=d632f158-2d97-4a37-bcd4-2e8af156e697.MOBHMGG5UZHEVJBK.SEARCH&ppt=None&ppn=None&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/b/b/-original-imahmqgaez6anq7z.jpeg?q=70"
"POCO C85 5G (Power Black, 128 GB)","₹14,499","₹20,999","30% off","3.8","1,576 Ratings","https://www.flipkart.com/poco-c85-5g-power-black-128-gb/p/itm1f62dee4df0ad?pid=MOBHMGG5DNYPWU9Q&lid=LSTMOBHMGG5DNYPWU9QRQJHJO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_13&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=organic&iid=d632f158-2d97-4a37-bcd4-2e8af156e697.MOBHMGG5DNYPWU9Q.SEARCH&ppt=None&ppn=None&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/9/o/-original-imahmqgajfkgzujf.jpeg?q=70"
"POCO C85 5G (Power Black, 128 GB)","₹15,999","₹22,999","30% off","4.2","1,021 Ratings","https://www.flipkart.com/poco-c85-5g-power-black-128-gb/p/itm2003fa46382ff?pid=MOBHMGG5HZK65TMX&lid=LSTMOBHMGG5HZK65TMXBPFU2S&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_14&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=organic&iid=d632f158-2d97-4a37-bcd4-2e8af156e697.MOBHMGG5HZK65TMX.SEARCH&ppt=None&ppn=None&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/9/o/-original-imahmqgajfkgzujf.jpeg?q=70"
"POCO C85 5G (Mystic Purple, 128 GB)","₹15,999","₹22,999","30% off","4.2","1,021 Ratings","https://www.flipkart.com/poco-c85-5g-mystic-purple-128-gb/p/itmbab3636ca0451?pid=MOBHMGG5ZM2KRGEG&lid=LSTMOBHMGG5ZM2KRGEGQKY3FK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_19&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=organic&iid=d632f158-2d97-4a37-bcd4-2e8af156e697.MOBHMGG5ZM2KRGEG.SEARCH&ppt=None&ppn=None&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/b/b/-original-imahmqgaez6anq7z.jpeg?q=70"
"POCO C85 5G (Spring Green, 128 GB)","₹14,499","₹20,999","30% off","3.8","1,576 Ratings","https://www.flipkart.com/poco-c85-5g-spring-green-128-gb/p/itmc1e583dec018e?pid=MOBHMGG5GUM8R5GJ&lid=LSTMOBHMGG5GUM8R5GJ3EATHL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_26&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=f349873d-de9e-434d-94a0-2238bcd842a1.MOBHMGG5GUM8R5GJ.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/r/o/-original-imahmqgakrq8cnty.jpeg?q=70"
"POCO C85 5G (Spring Green, 128 GB)","₹15,999","₹22,999","30% off","4.2","1,021 Ratings","https://www.flipkart.com/poco-c85-5g-spring-green-128-gb/p/itm9d5a621551d84?pid=MOBHMGG5UNCKYGPH&lid=LSTMOBHMGG5UNCKYGPHAQN71G&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_50&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=32049e82-0916-4dda-b943-9dda091389d9.MOBHMGG5UNCKYGPH.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/r/o/-original-imahmqgakrq8cnty.jpeg?q=70"
"OPPO F33 Pro 5G (Passion Red, 256 GB)","₹40,995","₹58,999","30% off","4.3","80 Ratings","https://www.flipkart.com/oppo-f33-pro-5g-passion-red-256-gb/p/itme0e9af182d309?pid=MOBHM48FFFNFR8YD&lid=LSTMOBHM48FFFNFR8YDUCVNNB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_63&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=32049e82-0916-4dda-b943-9dda091389d9.MOBHM48FFFNFR8YD.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/b/j/-original-imahmgg8qztnsaqk.jpeg?q=70"
"realme P2 Pro 5G (Parrot Green, 128 GB)","₹17,999","₹25,999","30% off","4.4","17,491 Ratings","https://www.flipkart.com/realme-p2-pro-5g-parrot-green-128-gb/p/itm53d39fff9f20c?pid=MOBH45GSFFNCGSGR&lid=LSTMOBH45GSFFNCGSGRZYQX51&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_66&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=32049e82-0916-4dda-b943-9dda091389d9.MOBH45GSFFNCGSGR.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/y/k/-original-imah4t2mazqcnkrh.jpeg?q=70"
"vivo X300 FE (Noir Black, 512 GB)","₹89,999","₹1,29,999","30% off","4.6","152 Ratings","https://www.flipkart.com/vivo-x300-fe-noir-black-512-gb/p/itm0c1929579cabb?pid=MOBHMKZ8XZA9YY3C&lid=LSTMOBHMKZ8XZA9YY3CXROSPV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_72&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=32049e82-0916-4dda-b943-9dda091389d9.MOBHMKZ8XZA9YY3C.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/w/q/-original-imahnhc3zpmrz9kj.jpeg?q=70"
"OPPO F33 Pro 5G (Misty Forest, 256 GB)","₹40,999","₹58,999","30% off","4.3","80 Ratings","https://www.flipkart.com/oppo-f33-pro-5g-misty-forest-256-gb/p/itme0e9af182d309?pid=MOBHM48FKDPACWCT&lid=LSTMOBHM48FKDPACWCTTODA2I&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_85&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=a6cf0ecf-171d-4c3e-9a8b-d79c956faa7f.MOBHM48FKDPACWCT.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/c/n/-original-imahmgg8thfgkshh.jpeg?q=70"
"vivo X300 FE (Lilac Purple, 512 GB)","₹89,999","₹1,29,999","30% off","4.6","152 Ratings","https://www.flipkart.com/vivo-x300-fe-lilac-purple-512-gb/p/itm0c1929579cabb?pid=MOBHMKZ89GMYKBMG&lid=LSTMOBHMKZ89GMYKBMG2GFTKW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_102&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=1c60518b-2b16-443c-b5cb-650c402af52e.MOBHMKZ89GMYKBMG.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/e/k/-original-imahnhc3he4zarkm.jpeg?q=70"
"vivo X300 FE (Urban Olive, 512 GB)","₹89,999","₹1,29,999","30% off","4.6","152 Ratings","https://www.flipkart.com/vivo-x300-fe-urban-olive-512-gb/p/itm0c1929579cabb?pid=MOBHMKZ8HGPZDPZK&lid=LSTMOBHMKZ8HGPZDPZKPVSMEV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_104&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=1c60518b-2b16-443c-b5cb-650c402af52e.MOBHMKZ8HGPZDPZK.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/q/b/-original-imahnhc3jzeqmvh8.jpeg?q=70"
"vivo V70 FE (Monsoon Blue 2026, 256 GB)","₹44,999","₹64,999","30% off","4.3","132 Ratings","https://www.flipkart.com/vivo-v70-fe-monsoon-blue-2026-256-gb/p/itmda852a903ef97?pid=MOBHZFFH4MRXJ8DB&lid=LSTMOBHZFFH4MRXJ8DB71NYLJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_112&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=1c60518b-2b16-443c-b5cb-650c402af52e.MOBHZFFH4MRXJ8DB.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/6/r/k/-original-imahz9tenzjuc5xx.jpeg?q=70"
"OPPO Reno8 5G (Shimmer Black, 128 GB)","₹26,999","₹38,999","30% off","4.3","37,297 Ratings","https://www.flipkart.com/oppo-reno8-5g-shimmer-black-128-gb/p/itmba1bc0bf67ccc?pid=MOBGFPE5BHY8QGEH&lid=LSTMOBGFPE5BHY8QGEHUBZHRY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_5_113&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=1c60518b-2b16-443c-b5cb-650c402af52e.MOBGFPE5BHY8QGEH.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/s/b/-original-imaggg5sk9zpp8hs.jpeg?q=70"
"realme X50 Pro (Moss Green, 256 GB)","₹39,990","₹48,999","18% off","4.4","1,651 Ratings","https://www.flipkart.com/realme-x50-pro-moss-green-256-gb/p/itm13d1770db35a3?pid=MOBFP6WYFBVHDHY8&lid=LSTMOBFP6WYFBVHDHY8SQDQPY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=default_TrendingId_tyy%2F4io&srno=s_5_99&otracker=AS_Query_TrendingAutoSuggest_1_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_1_0_na_na_na&fm=search-autosuggest&iid=1c60518b-2b16-443c-b5cb-650c402af52e.MOBFP6WYFBVHDHY8.SEARCH&ppt=sp&ppn=sp&ssid=0kzfcqsy5s0000001782066539034&qH=eb4af0bf07c16429&ov_redirect=true","https://rukminim2.flixcart.com/image/312/312/k6zda4w0/mobile/h/y/8/realme-x50-pro-rmx2076-original-imafpbbvbwfcpz2r.jpeg?q=70"
